++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
| Name -- Volt                                                                                                                                                                                           |
| UUID -- a66.6400.14697                                                                                                                                                                                 |
| MAC -- 00:EB:19:00:39:69                                                                                                                                                                               |
| OWNER -- JcSpURvcs1                                                                                                                                                                                    |
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
|  Name   |  UUID   |           Time           |     Delta      |         Location          |  locationType   |  eventType   |  deviceid   |                  username                   |  appversion   |
|  Volt   |a66.6400.|   2016-09-08 20:55:39    |       01:11    |  36.838417, -119.650505   |      btle       |    ENTER     |    null     |                    null                     |     3.31      |
|  Volt   |a66.6400.|   2016-08-29 12:02:02    |    08:53:37    |  36.792522, -119.714691   |      btle       |     EXIT     | 1weel242lx  |                 1weel242lx                  |     3.26      |
|  Volt   |a66.6400.|   2016-08-29 11:58:06    |       03:55    |  36.792522, -119.714691   |      btle       |    ENTER     | 1weel242lx  |                 1weel242lx                  |     3.26      |
|  Volt   |a66.6400.|   2016-08-19 22:41:49    |    13:16:16    |  36.838451, -119.650414   |      btle       |    ENTER     | JcSpURvcs1  |                    Owner                    |     3.28      |
|  Volt   |a66.6400.|   2016-08-09 15:39:07    |    07:02:41    |  36.838493, -119.650505   |      btle       |    ENTER     | JcSpURvcs1  |                    Owner                    |     3.28      |
|  Volt   |a66.6400.|   2016-07-19 14:38:01    |    01:01:05    |  36.810493, -119.655983   |      btle       |    ENTER     | JcSpURvcs1  |                    Owner                    |     3.27      |
|  Volt   |a66.6400.|   2016-07-18 15:03:08    |    23:34:53    |  36.838440, -119.650414   |      btle       |    ENTER     | JcSpURvcs1  |                    Owner                    |     3.27      |
|  Volt   |a66.6400.|   2016-06-30 16:59:59    |    22:03:08    |  36.838440, -119.650414   |      btle       |    ENTER     |    null     |                    null                     |     3.26      |
|  Volt   |a66.6400.|   2016-06-14 11:10:01    |    05:49:58    |  36.838535, -119.650467   |      btle       |    ENTER     | JcSpURvcs1  |                    Owner                    |     3.26      |
|  Volt   |a66.6400.|   2016-03-23 16:33:56    |    18:36:05    |  36.838482, -119.650429   |      btle       |    ENTER     | JcSpURvcs1  |                    Owner                    |      N/A      |
|  Volt   |a66.6400.|   2016-03-04 19:29:22    |    20:04:33    |  36.838444, -119.650513   |      btle       |    UPDATE    | JcSpURvcs1  |                    Owner                    |      N/A      |
|  Volt   |a66.6400.|   2016-03-04 19:19:09    |       10:13    |  36.838444, -119.650513   |      btle       |    UPDATE    | JcSpURvcs1  |                    Owner                    |      N/A      |
|  Volt   |a66.6400.|   2016-03-04 19:08:51    |       10:17    |  36.829723, -119.669106   |      btle       |    ENTER     | JcSpURvcs1  |                    Owner                    |      N/A      |
|  Volt   |a66.6400.|   2016-02-29 14:45:36    |    04:23:14    |  36.838211, -119.650528   |      btle       |    UPDATE    | JcSpURvcs1  |                    Owner                    |      N/A      |
|  Volt   |a66.6400.|   2016-02-29 14:35:14    |       10:22    |  36.838543, -119.650375   |      btle       |    ENTER     | JcSpURvcs1  |                    Owner                    |      N/A      |
|  Volt   |a66.6400.|   2016-02-29 14:33:33    |       01:40    |  36.830227, -119.657867   |      btle       |    ENTER     | JcSpURvcs1  |                    Owner                    |      N/A      |
