++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
| Name -- My XY                                                                                                                                                                                          |
| UUID -- 10752                                                                                                                                                                                          |
| MAC -- 00:00:2A:00:00:04                                                                                                                                                                               |
| OWNER -- d45pl6ckkv                                                                                                                                                                                    |
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
|  Name   |  UUID   |           Time           |     Delta      |         Location          |  locationType   |  eventType   |  deviceid   |                  username                   |  appversion   |
|  My XY  |  10752  |   2017-11-15 01:29:58    |       08:25    |   35.059198, -80.939321   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
|  My XY  |  10752  |   2017-11-15 00:56:24    |       33:33    |   35.059277, -80.939463   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
|  My XY  |  10752  |   2017-11-15 00:52:20    |       04:04    |   35.059173, -80.939304   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
|  My XY  |  10752  |   2017-11-15 00:44:52    |       07:27    |   35.059191, -80.939431   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
|  My XY  |  10752  |   2017-11-15 00:37:18    |       07:34    |   35.059224, -80.939410   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
|  My XY  |  10752  |   2017-11-14 23:55:47    |       41:30    |   35.059103, -80.939384   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
|  My XY  |  10752  |   2017-11-14 23:14:48    |       40:58    |   35.059215, -80.939459   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
|  My XY  |  10752  |   2017-11-14 23:10:13    |       04:35    |   35.059282, -80.939390   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
|  My XY  |  10752  |   2017-11-14 23:04:53    |       05:20    |   35.059239, -80.939430   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
|  My XY  |  10752  |   2017-11-14 22:25:55    |       38:57    |   35.059347, -80.939348   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
|  My XY  |  10752  |   2017-11-14 18:11:22    |    04:14:33    |   35.059106, -80.939374   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
|  My XY  |  10752  |   2017-11-14 18:06:43    |       04:39    |   35.059153, -80.939377   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
|  My XY  |  10752  |   2017-11-14 18:05:36    |       01:06    |   35.059224, -80.939291   |      btle       |    ENTER     |  246345399  |                    Owner                    |   3.55.2369   |
|  My XY  |  10752  |   2017-11-14 18:00:54    |       04:42    |   35.059169, -80.939284   |      btle       |     EXIT     |  246345399  |                    Owner                    |   3.55.2369   |
|  My XY  |  10752  |   2017-11-14 17:51:40    |       09:13    |   35.059078, -80.939377   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
