++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
| Name -- Robert                                                                                                                                                                                         |
| UUID -- 56800                                                                                                                                                                                          |
| MAC -- 00                                                                                                                                                                                              |
| OWNER -- byp7avlanv                                                                                                                                                                                    |
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
|  Name   |  UUID   |           Time           |     Delta      |         Location          |  locationType   |  eventType   |  deviceid   |                  username                   |  appversion   |
| Robert  |  56800  |   2017-11-09 07:33:10    |       05:07    |   35.325345, -80.553803   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
| Robert  |  56800  |   2017-11-09 07:22:22    |       10:48    |   35.325392, -80.553920   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
| Robert  |  56800  |   2017-11-09 07:16:24    |       05:57    |   35.325302, -80.553830   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
| Robert  |  56800  |   2017-11-09 06:55:54    |       20:30    |   35.325517, -80.553872   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
| Robert  |  56800  |   2017-11-09 06:51:06    |       04:47    |   35.325437, -80.553860   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
| Robert  |  56800  |   2017-11-09 06:27:40    |       23:25    |   35.324922, -80.553736   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
| Robert  |  56800  |   2017-11-09 06:22:55    |       04:44    |   35.325026, -80.553727   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
| Robert  |  56800  |   2017-11-09 06:17:23    |       05:32    |   35.325142, -80.553813   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
| Robert  |  56800  |   2017-11-09 06:15:18    |       02:05    |   35.324869, -80.553710   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
| Robert  |  56800  |   2017-11-09 06:08:42    |       06:36    |   35.325013, -80.553952   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
| Robert  |  56800  |   2017-11-09 05:59:16    |       09:25    |   35.325264, -80.553884   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
| Robert  |  56800  |   2017-11-09 05:46:52    |       12:23    |   35.325033, -80.553785   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
| Robert  |  56800  |   2017-11-09 05:41:50    |       05:02    |   35.325072, -80.553829   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
| Robert  |  56800  |   2017-11-09 05:37:18    |       04:31    |   35.325027, -80.553788   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
| Robert  |  56800  |   2017-11-09 05:28:25    |       08:53    |   35.325010, -80.553925   |       gps       |   UPDATED    |     GPS     |                     GPS                     |      1.0      |
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
